c s2M s2V K N T kf km
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4992 0.4452
0.1 0.1 0.01 166.81005372000593 1000 6500 0.4993 0.4507
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4986 0.4342
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4988 0.4114
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4975 0.4483
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4969 0.4536
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4984 0.4467
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4981 0.4769
0.1 0.1 0.01 166.81005372000593 1000 10000 0.4988 0.4776
0.1 0.1 0.01 166.81005372000593 1000 500 0.384 0.3326
0.1 0.1 0.01 166.81005372000593 1000 1000 0.452 0.3518
0.1 0.1 0.01 166.81005372000593 1000 1500 0.4567 0.351
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4627 0.3476
0.1 0.1 0.01 166.81005372000593 1000 2500 0.484 0.3849
0.1 0.1 0.01 166.81005372000593 1000 3000 0.4807 0.387
0.1 0.1 0.01 166.81005372000593 1000 3500 0.4666 0.4193
0.1 0.1 0.01 166.81005372000593 1000 4000 0.4767 0.3901
0.1 0.1 0.01 166.81005372000593 1000 4500 0.4852 0.4234
0.1 0.1 0.01 166.81005372000593 1000 5000 0.4929 0.4656
0.1 0.1 0.01 166.81005372000593 1000 5500 0.4963 0.4808
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4949 0.4747
0.1 0.1 0.01 166.81005372000593 1000 6500 0.4961 0.4918
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4944 0.4938
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4883 0.4953
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4905 0.4961
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4832 0.4973
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4828 0.4952
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4838 0.4968
0.1 0.1 0.01 166.81005372000593 1000 10000 0.469 0.4981
0.1 0.1 0.01 166.81005372000593 1000 500 0.3655 0.2313
0.1 0.1 0.01 166.81005372000593 1000 1000 0.4606 0.2771
0.1 0.1 0.01 166.81005372000593 1000 1500 0.477 0.3679
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4685 0.4154
0.1 0.1 0.01 166.81005372000593 1000 2500 0.4667 0.4025
0.1 0.1 0.01 166.81005372000593 1000 3000 0.462 0.4211
0.1 0.1 0.01 166.81005372000593 1000 3500 0.4825 0.4514
0.1 0.1 0.01 166.81005372000593 1000 4000 0.4936 0.3726
0.1 0.1 0.01 166.81005372000593 1000 4500 0.4952 0.4455
0.1 0.1 0.01 166.81005372000593 1000 5000 0.4972 0.458
0.1 0.1 0.01 166.81005372000593 1000 5500 0.4982 0.4816
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4985 0.4848
0.1 0.1 0.01 166.81005372000593 1000 6500 0.4976 0.4922
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4989 0.4972
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4981 0.498
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4981 0.4979
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4991 0.4967
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4997 0.4971
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4998 0.4967
0.1 0.1 0.01 166.81005372000593 1000 10000 0.4998 0.4935
0.1 0.1 0.01 166.81005372000593 1000 500 0.3743 0.3351
0.1 0.1 0.01 166.81005372000593 1000 1000 0.4679 0.3448
0.1 0.1 0.01 166.81005372000593 1000 1500 0.4752 0.2945
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4866 0.3298
0.1 0.1 0.01 166.81005372000593 1000 2500 0.4818 0.3722
0.1 0.1 0.01 166.81005372000593 1000 3000 0.4805 0.2384
0.1 0.1 0.01 166.81005372000593 1000 3500 0.4877 0.318
0.1 0.1 0.01 166.81005372000593 1000 4000 0.487 0.3182
0.1 0.1 0.01 166.81005372000593 1000 4500 0.4938 0.275
0.1 0.1 0.01 166.81005372000593 1000 5000 0.4947 0.2465
0.1 0.1 0.01 166.81005372000593 1000 5500 0.4973 0.283
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4953 0.2371
0.1 0.1 0.01 166.81005372000593 1000 6500 0.495 0.2416
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4906 0.3267
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4911 0.3566
0.1 0.1 0.01 166.81005372000593 1000 8000 0.493 0.4571
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4924 0.4654
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4981 0.4543
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4963 0.4422
0.1 0.1 0.01 166.81005372000593 1000 10000 0.499 0.419
0.1 0.1 0.01 166.81005372000593 1000 500 0.3533 0.3356
0.1 0.1 0.01 166.81005372000593 1000 1000 0.4433 0.3893
0.1 0.1 0.01 166.81005372000593 1000 1500 0.4915 0.3833
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4876 0.3926
0.1 0.1 0.01 166.81005372000593 1000 2500 0.4855 0.3564
0.1 0.1 0.01 166.81005372000593 1000 3000 0.4938 0.3957
0.1 0.1 0.01 166.81005372000593 1000 3500 0.4978 0.3763
0.1 0.1 0.01 166.81005372000593 1000 4000 0.4994 0.4167
0.1 0.1 0.01 166.81005372000593 1000 4500 0.4993 0.381
0.1 0.1 0.01 166.81005372000593 1000 5000 0.4993 0.3824
0.1 0.1 0.01 166.81005372000593 1000 5500 0.4984 0.388
0.1 0.1 0.01 166.81005372000593 1000 6000 0.498 0.395
0.1 0.1 0.01 166.81005372000593 1000 6500 0.4964 0.4297
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4965 0.4462
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4982 0.4812
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4983 0.4928
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4991 0.4942
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4989 0.4951
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4984 0.4962
0.1 0.1 0.01 166.81005372000593 1000 10000 0.4982 0.496
0.1 0.1 0.01 166.81005372000593 1000 500 0.3879 0.2337
0.1 0.1 0.01 166.81005372000593 1000 1000 0.4433 0.278
0.1 0.1 0.01 166.81005372000593 1000 1500 0.485 0.3375
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4886 0.4361
0.1 0.1 0.01 166.81005372000593 1000 2500 0.4924 0.4412
0.1 0.1 0.01 166.81005372000593 1000 3000 0.495 0.455
0.1 0.1 0.01 166.81005372000593 1000 3500 0.4938 0.4567
0.1 0.1 0.01 166.81005372000593 1000 4000 0.4891 0.4826
0.1 0.1 0.01 166.81005372000593 1000 4500 0.4742 0.4811
0.1 0.1 0.01 166.81005372000593 1000 5000 0.489 0.4837
0.1 0.1 0.01 166.81005372000593 1000 5500 0.4926 0.4416
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4877 0.446
0.1 0.1 0.01 166.81005372000593 1000 6500 0.4833 0.4587
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4881 0.4405
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4905 0.4559
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4971 0.4198
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4988 0.4574
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4987 0.4851
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4985 0.4808
0.1 0.1 0.01 166.81005372000593 1000 10000 0.4993 0.4909
0.1 0.1 0.01 166.81005372000593 1000 500 0.4219 0.2515
0.1 0.1 0.01 166.81005372000593 1000 1000 0.4438 0.1846
0.1 0.1 0.01 166.81005372000593 1000 1500 0.4749 0.2608
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4783 0.2383
0.1 0.1 0.01 166.81005372000593 1000 2500 0.4734 0.3227
0.1 0.1 0.01 166.81005372000593 1000 3000 0.4798 0.4103
0.1 0.1 0.01 166.81005372000593 1000 3500 0.4928 0.4464
0.1 0.1 0.01 166.81005372000593 1000 4000 0.4963 0.4712
0.1 0.1 0.01 166.81005372000593 1000 4500 0.497 0.4739
0.1 0.1 0.01 166.81005372000593 1000 5000 0.497 0.4807
0.1 0.1 0.01 166.81005372000593 1000 5500 0.498 0.4625
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4967 0.451
0.1 0.1 0.01 166.81005372000593 1000 6500 0.496 0.4069
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4957 0.4276
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4964 0.3968
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4945 0.3939
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4978 0.4074
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4963 0.3686
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4946 0.363
0.1 0.1 0.01 166.81005372000593 1000 10000 0.4954 0.2867
0.1 0.1 0.01 166.81005372000593 1000 500 0.4429 0.1897
0.1 0.1 0.01 166.81005372000593 1000 1000 0.4687 0.248
0.1 0.1 0.01 166.81005372000593 1000 1500 0.4801 0.2824
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4853 0.3867
0.1 0.1 0.01 166.81005372000593 1000 2500 0.484 0.321
0.1 0.1 0.01 166.81005372000593 1000 3000 0.4883 0.2756
0.1 0.1 0.01 166.81005372000593 1000 3500 0.492 0.2824
0.1 0.1 0.01 166.81005372000593 1000 4000 0.4985 0.3656
0.1 0.1 0.01 166.81005372000593 1000 4500 0.4971 0.4458
0.1 0.1 0.01 166.81005372000593 1000 5000 0.4935 0.4549
0.1 0.1 0.01 166.81005372000593 1000 5500 0.4979 0.4775
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4941 0.4843
0.1 0.1 0.01 166.81005372000593 1000 6500 0.4963 0.4779
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4945 0.4736
0.1 0.1 0.01 166.81005372000593 1000 7500 0.484 0.4718
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4907 0.4508
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4816 0.4682
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4848 0.4843
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4942 0.4755
0.1 0.1 0.01 166.81005372000593 1000 10000 0.4916 0.4763
0.1 0.1 0.01 166.81005372000593 1000 500 0.3979 0.2153
0.1 0.1 0.01 166.81005372000593 1000 1000 0.4609 0.2895
0.1 0.1 0.01 166.81005372000593 1000 1500 0.4691 0.2282
0.1 0.1 0.01 166.81005372000593 1000 2000 0.4734 0.2767
0.1 0.1 0.01 166.81005372000593 1000 2500 0.4813 0.4209
0.1 0.1 0.01 166.81005372000593 1000 3000 0.4812 0.4095
0.1 0.1 0.01 166.81005372000593 1000 3500 0.4887 0.4249
0.1 0.1 0.01 166.81005372000593 1000 4000 0.4691 0.3825
0.1 0.1 0.01 166.81005372000593 1000 4500 0.4852 0.3942
0.1 0.1 0.01 166.81005372000593 1000 5000 0.4881 0.3663
0.1 0.1 0.01 166.81005372000593 1000 5500 0.4838 0.35
0.1 0.1 0.01 166.81005372000593 1000 6000 0.4888 0.3099
0.1 0.1 0.01 166.81005372000593 1000 6500 0.4952 0.3818
0.1 0.1 0.01 166.81005372000593 1000 7000 0.4941 0.3829
0.1 0.1 0.01 166.81005372000593 1000 7500 0.4943 0.3293
0.1 0.1 0.01 166.81005372000593 1000 8000 0.4869 0.2588
0.1 0.1 0.01 166.81005372000593 1000 8500 0.4679 0.2852
0.1 0.1 0.01 166.81005372000593 1000 9000 0.4594 0.2741
0.1 0.1 0.01 166.81005372000593 1000 9500 0.4773 0.2537
0.1 0.1 0.01 166.81005372000593 1000 10000 0.4892 0.2938
0.1 0.1 0.01 215.44346900318845 1000 500 0.363 0.3139
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4359 0.38
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4683 0.4079
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4706 0.4297
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4831 0.4067
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4921 0.4196
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4932 0.4575
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4889 0.4161
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4897 0.4383
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4792 0.4204
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4869 0.4224
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4903 0.4685
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4922 0.4784
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4875 0.4802
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4899 0.4748
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4896 0.4858
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4953 0.4942
0.1 0.1 0.01 215.44346900318845 1000 9000 0.489 0.4935
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4908 0.4948
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4893 0.4909
0.1 0.1 0.01 215.44346900318845 1000 500 0.3572 0.2474
0.1 0.1 0.01 215.44346900318845 1000 1000 0.432 0.2491
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4634 0.248
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4696 0.2443
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4788 0.3296
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4882 0.4083
0.1 0.1 0.01 215.44346900318845 1000 3500 0.483 0.4417
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4754 0.4541
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4849 0.4486
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4902 0.4077
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4862 0.368
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4823 0.4103
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4887 0.3841
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4955 0.3871
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4963 0.418
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4957 0.4214
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4977 0.409
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4982 0.4154
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4993 0.4149
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4995 0.4269
0.1 0.1 0.01 215.44346900318845 1000 500 0.4153 0.2852
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4475 0.2788
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4531 0.2854
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4748 0.3443
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4853 0.2733
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4861 0.2714
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4836 0.39
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4817 0.4515
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4697 0.4091
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4765 0.439
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4838 0.4267
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4884 0.4218
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4935 0.4625
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4973 0.4574
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4976 0.4303
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4981 0.45
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4983 0.4732
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4967 0.4399
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4973 0.4344
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4968 0.4247
0.1 0.1 0.01 215.44346900318845 1000 500 0.3859 0.1877
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4455 0.2519
0.1 0.1 0.01 215.44346900318845 1000 1500 0.427 0.2762
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4786 0.2837
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4821 0.3195
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4919 0.3212
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4935 0.3585
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4858 0.2992
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4892 0.3466
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4948 0.3383
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4977 0.3744
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4984 0.43
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4985 0.4585
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4985 0.4587
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4986 0.4707
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4985 0.4572
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4975 0.4546
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4979 0.4636
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4981 0.4776
0.1 0.1 0.01 215.44346900318845 1000 10000 0.498 0.4528
0.1 0.1 0.01 215.44346900318845 1000 500 0.3557 0.202
0.1 0.1 0.01 215.44346900318845 1000 1000 0.402 0.2335
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4375 0.2111
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4778 0.2758
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4834 0.3187
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4898 0.3167
0.1 0.1 0.01 215.44346900318845 1000 3500 0.494 0.3148
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4968 0.3071
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4974 0.2512
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4992 0.3047
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4991 0.3315
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4993 0.3869
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4994 0.3762
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4997 0.3903
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4989 0.4102
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4977 0.4352
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4959 0.4597
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4929 0.4575
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4944 0.4561
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4896 0.4684
0.1 0.1 0.01 215.44346900318845 1000 500 0.4239 0.3267
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4738 0.4089
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4811 0.4396
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4782 0.4167
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4829 0.437
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4806 0.4529
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4801 0.4716
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4893 0.469
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4863 0.4788
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4774 0.4897
0.1 0.1 0.01 215.44346900318845 1000 5500 0.484 0.483
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4844 0.4842
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4874 0.4749
0.1 0.1 0.01 215.44346900318845 1000 7000 0.484 0.4639
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4893 0.4723
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4867 0.4744
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4751 0.4725
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4906 0.485
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4909 0.486
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4877 0.49
0.1 0.1 0.01 215.44346900318845 1000 500 0.2921 0.3164
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4067 0.3592
0.1 0.1 0.01 215.44346900318845 1000 1500 0.3845 0.4114
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4473 0.3943
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4706 0.4386
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4712 0.4217
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4698 0.4358
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4786 0.4448
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4825 0.4563
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4678 0.4579
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4567 0.481
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4571 0.4734
0.1 0.1 0.01 215.44346900318845 1000 6500 0.481 0.4826
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4768 0.4869
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4665 0.4819
0.1 0.1 0.01 215.44346900318845 1000 8000 0.482 0.4912
0.1 0.1 0.01 215.44346900318845 1000 8500 0.483 0.4965
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4841 0.4991
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4913 0.4992
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4874 0.4994
0.1 0.1 0.01 215.44346900318845 1000 500 0.4305 0.251
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4571 0.2468
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4469 0.2766
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4672 0.2934
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4807 0.2495
0.1 0.1 0.01 215.44346900318845 1000 3000 0.491 0.3033
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4897 0.247
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4923 0.343
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4917 0.3802
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4931 0.3661
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4895 0.392
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4944 0.4025
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4953 0.4263
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4977 0.4428
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4959 0.4499
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4972 0.444
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4958 0.4206
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4965 0.4558
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4966 0.445
0.1 0.1 0.01 215.44346900318845 1000 10000 0.498 0.4572
0.1 0.1 0.01 215.44346900318845 1000 500 0.2767 0.304
0.1 0.1 0.01 215.44346900318845 1000 1000 0.3614 0.28
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4415 0.3353
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4457 0.3556
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4379 0.3643
0.1 0.1 0.01 215.44346900318845 1000 3000 0.463 0.3732
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4777 0.3763
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4561 0.4159
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4673 0.4387
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4703 0.4527
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4479 0.4579
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4366 0.485
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4272 0.4742
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4711 0.4777
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4838 0.4809
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4944 0.4602
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4931 0.4613
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4938 0.4396
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4904 0.4517
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4902 0.477
0.1 0.1 0.01 215.44346900318845 1000 500 0.3922 0.3613
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4155 0.2644
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4089 0.3666
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4441 0.3683
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4623 0.4397
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4544 0.3818
0.1 0.1 0.01 215.44346900318845 1000 3500 0.476 0.405
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4771 0.4254
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4843 0.43
0.1 0.1 0.01 215.44346900318845 1000 5000 0.49 0.4287
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4923 0.4308
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4906 0.4742
0.1 0.1 0.01 215.44346900318845 1000 6500 0.49 0.4671
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4846 0.4701
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4881 0.4728
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4918 0.4887
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4767 0.4886
0.1 0.1 0.01 215.44346900318845 1000 9000 0.468 0.4911
0.1 0.1 0.01 215.44346900318845 1000 9500 0.4737 0.4928
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4714 0.4958
0.1 0.1 0.01 215.44346900318845 1000 500 0.3586 0.2361
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4459 0.2836
0.1 0.1 0.01 215.44346900318845 1000 1500 0.4719 0.3875
0.1 0.1 0.01 215.44346900318845 1000 2000 0.4815 0.3822
0.1 0.1 0.01 215.44346900318845 1000 2500 0.4873 0.4504
0.1 0.1 0.01 215.44346900318845 1000 3000 0.4943 0.4614
0.1 0.1 0.01 215.44346900318845 1000 3500 0.4924 0.4789
0.1 0.1 0.01 215.44346900318845 1000 4000 0.4943 0.4812
0.1 0.1 0.01 215.44346900318845 1000 4500 0.4932 0.4842
0.1 0.1 0.01 215.44346900318845 1000 5000 0.4958 0.481
0.1 0.1 0.01 215.44346900318845 1000 5500 0.4895 0.4758
0.1 0.1 0.01 215.44346900318845 1000 6000 0.4856 0.4707
0.1 0.1 0.01 215.44346900318845 1000 6500 0.4938 0.476
0.1 0.1 0.01 215.44346900318845 1000 7000 0.4907 0.4674
0.1 0.1 0.01 215.44346900318845 1000 7500 0.4934 0.471
0.1 0.1 0.01 215.44346900318845 1000 8000 0.4941 0.4796
0.1 0.1 0.01 215.44346900318845 1000 8500 0.4978 0.4861
0.1 0.1 0.01 215.44346900318845 1000 9000 0.4973 0.4777
0.1 0.1 0.01 215.44346900318845 1000 9500 0.498 0.482
0.1 0.1 0.01 215.44346900318845 1000 10000 0.4962 0.4838
0.1 0.1 0.01 215.44346900318845 1000 500 0.3921 0.3061
0.1 0.1 0.01 215.44346900318845 1000 1000 0.4332 0.2421
